,Name,운영체제(OS),CPU,램,그래픽,저장장치,파워,무게(kg),PD충전,CPU_Score,GPU_Score,inch,ppi,Screen_Brightness,Screen_Refresh_Rate,Manufacturer,Value_Point,Value_for_Money_Point,Price_won,Launch_Date_CPU,inch_per_kg
53,ASUS 젠북 프로 16X OLED UX7602ZM-ME004W,윈도우11홈,인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 5200MHz / 램 교체: 불가능,외장그래픽 / RTX3060 / TGP: 95W / VRAM:6GB,M.2(NVMe) / 1TB,배터리: 96Wh / 어댑터: 240W / 충전단자: DC,2.4,USB-PD,28146.0,6697.0,16.0,138.0,550.0,60.0,ASUS,6.31294261279351,338.2235527882941,1956500.0,2022.01,6.666666666666667
54,ASUS 젠북 프로 듀오 UX8402VU-P1028W,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4050 / VRAM:6GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,30294.0,1445.0,14.5,152.0,400.0,120.0,ASUS,6.2477373212444585,214.77268206409275,2999000.0,2023.01,8.285714285714286
55,ASUS 젠북 프로 듀오 UX8402VV-P1035W,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 32GB / 램 교체: 불가능,외장그래픽 / RTX4060 / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,30294.0,1445.0,14.5,152.0,400.0,120.0,ASUS,6.2477373212444585,204.71477561014672,3141923.0,2023.01,8.285714285714286
56,ASUS 젠북 프로 듀오 UX8402ZE-M3143W,윈도우11홈,인텔 / 코어i7-12세대 / i7-12700H (2.3GHz) / 14코어(6P+8E),PDDR5(온보드) / 램 용량: 16GB / 램 교체: 불가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 1TB,배터리: 76Wh / 어댑터: 180W / 충전단자: DC,1.75,USB-PD,26490.0,1445.0,14.5,152.0,550.0,120.0,ASUS,6.243367865863326,283.789448448333,2290000.0,2022.01,8.285714285714286
57,DELL G시리즈 G15 DG5520-UB06KR 64GB램,미포함(프리도스),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.047272603506306,253.3504672981779,2781630.0,2022.01,5.842696629213483
58,DELL G시리즈 G15 DG5520-UB06KR WIN11,윈도우11(설치),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,6.918240345441791,263.77308012207527,2712800.0,2022.01,5.842696629213483
59,DELL G시리즈 G15 DG5520-UB06KR WIN11 64GB램,윈도우11(설치),인텔 / 코어i9-12세대 / i9-12900H (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 / TGP: 130W / VRAM:8GB,M.2(NVMe) / 1TB,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.67,,28146.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.047272603506306,259.86764127728486,2801870.0,2022.01,5.842696629213483
60,DELL G시리즈 G16 7630 W004KR,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB,배터리: 86Wh / 어댑터: 330W / 충전단자: DC,2.99,,44994.0,9755.0,16.0,138.0,300.0,165.0,DELL,6.883953784527731,267.3380110496206,2665000.0,2023.01,5.351170568561873
61,DELL G시리즈 G16 7630 W004KR 64GB램,윈도우11홈,인텔 / 코어i9-13세대 / i9-13900HX (2.2GHz) / 24코어(8P+16E),DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 140W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 500GB,배터리: 86Wh / 어댑터: 330W / 충전단자: DC,2.99,,44994.0,9755.0,16.0,138.0,300.0,165.0,DELL,7.011012809922379,217.32296811989715,3316080.0,2023.01,5.351170568561873
62,DELL XPS 15 9530 WP04KR,윈도우11프로,인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 130W / 충전단자: 타입C,1.92,USB-PD,30294.0,1445.0,15.6,141.0,500.0,60.0,DELL,6.66928454374264,164.08622324376034,4154500.0,2023.01,8.125
63,DELL 에일리언웨어 M15 R7A WP01KR 32GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,6697.0,15.6,141.0,300.0,165.0,DELL,6.611235306616227,215.51324968514305,3157670.0,2022.02,5.799256505576208
64,DELL 에일리언웨어 M15 R7A WP01KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,6697.0,15.6,141.0,300.0,165.0,DELL,6.740267564680742,213.51920692740137,3246750.0,2022.02,5.799256505576208
65,DELL 에일리언웨어 M15 R7A WP03KR 32GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.667146882840578,177.6749763577986,3842440.0,2022.02,5.799256505576208
66,DELL 에일리언웨어 M15 R7A WP03KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.796179140905093,176.54155841109235,3939620.0,2022.02,5.799256505576208
67,DELL 에일리언웨어 M15 R7A WP05KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,22624.0,8599.0,15.6,141.0,300.0,360.0,DELL,7.1211791409050935,180.70756463045063,4030720.0,2022.02,5.799256505576208
68,DELL 에일리언웨어 M15 R7A WP06KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,8599.0,15.6,141.0,300.0,165.0,DELL,6.820275526447263,181.3642595597245,3850540.0,2022.02,5.799256505576208
69,DELL 에일리언웨어 M15 R7A WP07KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,8599.0,15.6,141.0,400.0,240.0,DELL,7.01194219311393,176.03614628076463,4073240.0,2022.02,5.799256505576208
70,DELL 에일리언웨어 M15 R7A WP09KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 140W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 86Wh / 어댑터: 240W / 충전단자: DC,2.69,,24924.0,9952.0,15.6,141.0,300.0,360.0,DELL,7.18504858776774,147.41554875282858,4964010.0,2022.02,5.799256505576208
71,DELL 에일리언웨어 M17 R5 WP05KR,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,165.0,DELL,6.707723740772574,245.7041663286657,2820000.0,2022.02,5.242424242424243
72,DELL 에일리언웨어 M17 R5 WP06KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,360.0,DELL,7.095266637134962,143.92985001298183,5019670.0,2022.02,5.242424242424243
73,DELL 에일리언웨어 M17 R5 WP16KR 64GB램,윈도우11프로,AMD / 라이젠7-5세대 / 6800H (3.2GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / TGP: 140W / VRAM:6GB,M.2(NVMe) / 500GB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,22624.0,6697.0,17.3,127.0,300.0,165.0,DELL,6.650485614047964,208.3041712306891,3282680.0,2022.02,5.242424242424243
74,DELL 에일리언웨어 M17 R5 WP17KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3070 Ti / TGP: 150W / VRAM:8GB,M.2(NVMe) / 2TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,8599.0,17.3,127.0,300.0,165.0,DELL,6.730493575814485,170.88109213228947,4028700.0,2022.02,5.242424242424243
75,DELL 에일리언웨어 M17 R5 WP18KR 64GB램,윈도우11프로,AMD / 라이젠9-5세대 / 6900HX (3.3GHz) / 옥타(8)코어,DR5 / 램 용량: 64GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3080 Ti / TGP: 155W / VRAM:16GB,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 97Wh / 어댑터: 240W / 충전단자: DC,3.3,,24924.0,9952.0,17.3,127.0,300.0,165.0,DELL,6.770266637134962,134.30350677313243,5131020.0,2022.02,5.242424242424243
76,DELL 인스피론 16 5630 W005KR,윈도우11홈,인텔 / 코어i7-13세대 / i7-1360P (2.2GHz) / 12코어(4P+8E),PDDR5(온보드) / 램 용량: 16GB / 4800MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 54Wh / 어댑터: 65W / 충전단자: 타입C(+DC),1.85,USB-PD,19696.0,1445.0,16.0,138.0,300.0,60.0,DELL,6.036314543276314,616.579626483791,1069000.0,2023.01,8.648648648648647
77,DELL 프리시전 3570-732G1TWU,윈도우10 프로,인텔 / 코어i7-12세대 / i7-1265U (1.8GHz) / 10코어(2P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / T550 / VRAM:4GB,M.2(NVMe) / 1TB / 저장 슬롯: 3개,배터리: 58Wh / 어댑터: 90W / 충전단자: 타입C,1.58,USB-PD,9195.0,2211.0,15.6,141.0,400.0,60.0,DELL,6.267347956694561,245.6261593481122,2641580.0,2022.01,9.873417721518987
78,GIGABYTE AERO 16 BSF OLED i9,미포함(프리도스),인텔 / 코어i9-13세대 / i9-13900H (2.6GHz) / 14코어(6P+8E),DR5 / 램 용량: 32GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 115W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 1TB / 저장 슬롯: 2개,배터리: 88Wh / 충전단자: DC,1.9,USB-PD,30294.0,1445.0,16.0,138.0,600.0,60.0,GIGABYTE,6.432316834041049,143.8997054595313,4470000.0,2023.01,8.421052631578947
79,HP 14-em0068AU 32GB램,윈도우11홈,AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4 / 램 용량: 32GB / 3200MHz,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.4,,16254.0,1137.0,14.0,157.0,400.0,60.0,HP,6.484695494292152,695.7678477170182,1022020.0,2023.01,10.0
80,HP 15-fd0096TU,윈도우11홈,인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,5.990114234177406,820.5635937229322,820000.0,2023.01,9.75
81,HP 15-fd0097TU,미포함(프리도스),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,5.990114234177406,856.9548260625759,699000.0,2023.01,9.75
82,HP 15-fd0097TU WIN11,윈도우11(설치),인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,18087.0,1102.0,15.6,141.0,300.0,60.0,HP,5.990114234177406,947.368175074318,722290.0,2023.01,9.75
83,HP 15-fd0101TU,미포함(프리도스),인텔 / 코어i3-13세대 / i3-1315U (1.2GHz) / 헥사코어(2P+4E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,내장그래픽 / UHD Graphics,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,12922.0,595.0,15.6,141.0,250.0,60.0,HP,5.82146430814081,1256.0335522872206,463480.0,2023.01,9.75
84,HP 15-fd0125TU,미포함(프리도스),인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.6,,15424.0,1445.0,15.6,141.0,300.0,60.0,HP,6.170170048110522,515.452286315455,1197040.0,2023.01,9.75
85,HP 255 G10 8L8J5PA,미포함(프리도스),AMD / 라이젠5(Zen2) / 7520U (2.8GHz) / 쿼드(4)코어,PDDR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.52,,9699.0,537.0,15.6,141.0,250.0,60.0,HP,5.813803809258173,1002.3799671134782,580000.0,2023.01,10.263157894736842
86,HP 470 G10 88F07PC,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,내장그래픽 / Iris Xe,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,2.08,,15424.0,1445.0,17.3,127.0,300.0,60.0,HP,5.759666964221972,496.5230141570665,1250000.0,2023.01,8.317307692307692
87,HP Nero 15-fc0065AU WIN11,윈도우11(설치),AMD / 라이젠5(Zen3) / 7530U (2.0Hz) / 헥사(6)코어,DR4 / 램 용량: 16GB / 3200MHz,내장그래픽 / Radeon Graphics,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,16254.0,1137.0,15.6,141.0,300.0,60.0,HP,5.942304705392773,1294.6479673615488,548990.0,2023.01,9.81132075471698
88,HP Nero 15-fc0076AU WIN11,윈도우11(설치),AMD / 라이젠3(Zen2) / 7320U (2.4GHz) / 쿼드(4)코어,DR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 256GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,9218.0,537.0,15.6,141.0,250.0,60.0,HP,5.785361599956587,1928.5181505905489,389990.0,2023.01,9.81132075471698
89,HP Nero 15-fc0079AU,미포함(프리도스),AMD / 라이젠5(Zen2) / 7520U (2.8GHz) / 쿼드(4)코어,DR5(온보드) / 램 용량: 8GB / 5500MHz / 램 교체: 불가능,내장그래픽 / Radeon 610M,M.2(NVMe) / 512GB,배터리: 41Wh / 어댑터: 45W / 충전단자: DC,1.59,,9699.0,537.0,15.6,141.0,250.0,60.0,HP,5.840572472991264,1245.8293280841417,468810.0,2023.01,9.81132075471698
90,HP 빅터스 15-fa0051TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12450H (2.0GHz) / 옥타코어(4P+4E),DR4 / 램 용량: 8GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX3050 / VRAM:4GB,M.2(NVMe) / 256GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,18050.0,349.0,15.6,141.0,250.0,144.0,HP,6.1323898446141865,596.5359771025473,1028000.0,2022.01,6.812227074235808
91,HP 빅터스 15-fa1018TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.310122446479431,445.9450492211613,1415000.0,2023.01,6.812227074235808
92,HP 빅터스 15-fa1018TX 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.374638575511688,407.3251485949961,1565000.0,2023.01,6.812227074235808
93,HP 빅터스 15-fa1019TX 32GB램,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700H (2.4GHz) / 14코어(6P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,28708.0,1445.0,15.6,141.0,250.0,144.0,HP,6.374638575511688,403.4581376906132,1580000.0,2023.01,6.812227074235808
94,HP 빅터스 15-fa1107TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 75W / VRAM:8GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,21685.0,6982.0,15.6,141.0,250.0,144.0,HP,6.399311427594133,496.0706533018708,1290000.0,2022.01,6.812227074235808
95,HP 빅터스 15-fa1108TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR4 / 램 용량: 16GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX4050 / TGP: 75W / VRAM:6GB,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.29,,21685.0,6051.0,15.6,141.0,250.0,144.0,HP,6.371943563522172,535.4574423127875,1190000.0,2022.01,6.812227074235808
96,HP 빅터스 16-d1120TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3050 Ti / VRAM:4GB,M.2(NVMe) / 256GB / 저장 슬롯: 2개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.37,,21685.0,4459.0,16.1,137.0,300.0,144.0,HP,6.315924951765108,559.4264793414623,1129000.0,2022.01,6.793248945147679
97,HP 빅터스 16-d1206TX,미포함(프리도스),인텔 / 코어i5-12세대 / i5-12500H (2.5GHz) / 12코어(4P+8E),DR5 / 램 용량: 8GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX3060 / VRAM:6GB,M.2(NVMe) / 512GB / 저장 슬롯: 2개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.46,USB-PD,21685.0,6697.0,16.1,137.0,300.0,144.0,HP,6.353230424197483,543.4756564754049,1169000.0,2022.01,6.544715447154473
98,HP 빅터스 16-r0087TX WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4070 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,9755.0,16.1,137.0,300.0,165.0,HP,6.6497933388630965,309.9847724623856,2235200.0,2023.01,6.96969696969697
99,HP 빅터스 16-r0090TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.568277670687427,386.59668456076673,1699000.0,2023.01,6.96969696969697
100,HP 빅터스 16-r0090TX WIN11,윈도우11(설치),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.568277670687427,393.5456962664725,1759000.0,2023.01,6.96969696969697
101,HP 빅터스 16-r0094TX,미포함(프리도스),인텔 / 코어i5-13세대 / i5-13500HX (2.5GHz) / 14코어(6P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,28115.0,6982.0,16.1,137.0,300.0,165.0,HP,6.5012687655014645,408.88482801896,1590000.0,2023.01,6.96969696969697
102,HP 빅터스 16-r0148TX,미포함(프리도스),인텔 / 코어i7-13세대 / i7-13700HX (2.1GHz) / 16코어(8P+8E),DR5 / 램 용량: 16GB / 4800MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.35,USB-PD,34511.0,6982.0,16.1,137.0,300.0,165.0,HP,6.561623340556302,366.5711363439275,1790000.0,2023.01,6.851063829787234
103,HP 빅터스 16-s0108AX WIN11,윈도우11(설치),AMD / 라이젠7(Zen4) / 7840HS (3.8Hz) / 옥타(8)코어,DR5 / 램 용량: 16GB / 5600MHz / 램 교체: 가능,외장그래픽 / RTX4060 / TGP: 120W / VRAM:8GB / MUX 스위치,M.2(NVMe) / 512GB / 저장 슬롯: 1개,배터리: 70Wh / 어댑터: 200W / 충전단자: DC,2.31,USB-PD,24729.0,6982.0,16.1,137.0,300.0,144.0,HP,6.430794695307645,340.7476815758107,1977260.0,2023.05,6.96969696969697
104,HP 엘리트 드래곤플라이 G4 846Z7PA,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),PDDR5(온보드) / 램 용량: 16GB / 6400MHz / 램 교체: 불가능,내장그래픽 / Iris Xe,M.2(NVMe) / 1TB,배터리: 68Wh / 어댑터: 65W / 충전단자: 타입C,0.99,USB-PD,15424.0,1445.0,13.5,163.0,400.0,60.0,HP,6.733608764710203,280.56703186292515,2490000.0,2023.01,13.636363636363637
105,HP 엘리트북 650 G10 736V5AV 32GB램,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 32GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX2050 / VRAM:4GB,M.2(NVMe) / 1TB,배터리: 51.3Wh / 어댑터: 65W / 충전단자: DC / 최대12.5시간,1.78,USB-PD,15424.0,1445.0,15.6,141.0,400.0,60.0,HP,6.205459569739384,327.6222127638805,1984090.0,2023.01,8.764044943820224
106,HP 엘리트북 650 G10 736V5AV 64GB램,윈도우11프로,인텔 / 코어i7-13세대 / i7-1355U (1.7GHz) / 10코어(2P+8E),DR4 / 램 용량: 64GB / 3200MHz / 램 교체: 가능,외장그래픽 / RTX2050 / VRAM:4GB,M.2(NVMe) / 2TB,배터리: 51.3Wh / 어댑터: 65W / 충전단자: DC / 최대12.5시간,1.78,USB-PD,15424.0,1445.0,15.6,141.0,400.0,60.0,HP,6.467470551208156,309.06534730683774,2182590.0,2023.01,8.764044943820224
